1470650741256: 	acted on	innerText
1470650741365: 	sub-instrument	start	mover	true
1470650741381: 	activate	mover
1470650756637: 	acted on	image-74
1470650756643: 	action	mover	image-74	{"x":113,"y":537}
1470650756649: 	start moving	image-74	from	{"x":98,"y":94}
1470650756776: 	action	mover	image-74	{"x":127,"y":531}
1470650756777: 	moved	image-74	to	{"x":127,"y":531}
1470650756784: 	action	mover	image-74	{"x":128,"y":530}
1470650756785: 	moved	image-74	to	{"x":128,"y":530}
1470650756792: 	action	mover	image-74	{"x":130,"y":529}
1470650756794: 	moved	image-74	to	{"x":130,"y":529}
1470650756801: 	action	mover	image-74	{"x":132,"y":528}
1470650756802: 	moved	image-74	to	{"x":132,"y":528}
1470650756809: 	action	mover	image-74	{"x":134,"y":527}
1470650756810: 	moved	image-74	to	{"x":134,"y":527}
1470650756817: 	action	mover	image-74	{"x":135,"y":526}
1470650756818: 	moved	image-74	to	{"x":135,"y":526}
1470650756826: 	action	mover	image-74	{"x":137,"y":525}
1470650756827: 	moved	image-74	to	{"x":137,"y":525}
1470650756834: 	action	mover	image-74	{"x":138,"y":524}
1470650756835: 	moved	image-74	to	{"x":138,"y":524}
1470650756842: 	action	mover	image-74	{"x":139,"y":523}
1470650756843: 	moved	image-74	to	{"x":139,"y":523}
1470650756850: 	action	mover	image-74	{"x":141,"y":521}
1470650756851: 	moved	image-74	to	{"x":141,"y":521}
1470650756859: 	action	mover	image-74	{"x":142,"y":520}
1470650756860: 	moved	image-74	to	{"x":142,"y":520}
1470650756867: 	action	mover	image-74	{"x":144,"y":520}
1470650756868: 	moved	image-74	to	{"x":144,"y":520}
1470650756875: 	action	mover	image-74	{"x":145,"y":519}
1470650756876: 	moved	image-74	to	{"x":145,"y":519}
1470650756885: 	action	mover	image-74	{"x":146,"y":518}
1470650756886: 	moved	image-74	to	{"x":146,"y":518}
1470650756892: 	action	mover	image-74	{"x":148,"y":518}
1470650756893: 	moved	image-74	to	{"x":148,"y":518}
1470650756900: 	action	mover	image-74	{"x":149,"y":517}
1470650756901: 	moved	image-74	to	{"x":149,"y":517}
1470650756909: 	action	mover	image-74	{"x":150,"y":517}
1470650756910: 	moved	image-74	to	{"x":150,"y":517}
1470650756918: 	action	mover	image-74	{"x":152,"y":516}
1470650756919: 	moved	image-74	to	{"x":152,"y":516}
1470650756925: 	action	mover	image-74	{"x":153,"y":515}
1470650756926: 	moved	image-74	to	{"x":153,"y":515}
1470650756935: 	action	mover	image-74	{"x":154,"y":514}
1470650756936: 	moved	image-74	to	{"x":154,"y":514}
1470650756942: 	action	mover	image-74	{"x":155,"y":514}
